videoId,videoComments,videoLikes,videoViews
Q7lNJEIbaZs,6,1321,147967
TRWbXWu0vYw,6,17,2147
HVRfqT41x7w,6,31,2772
pU0usKOqbAM,6,88,3853
vmWebvhnRnQ,6,247,4813
wHJuqDAoJ4A,6,3354,388269
XSKxQVvGFUk,6,511,7405
Z38VPSDuAac,6,166,9077
7D_E32HWB_I,6,394,7521
HBYD4859LCI,6,751,11927
HABVdAuooDU,6,34,1955
BkCl8rFgWP8,6,20,2552
n273WkaLO94,6,179,5045
E5HeTbQ8IHg,6,478,5228
GDi8ofwtGVM,6,817,18113
6rOkJxxptPw,6,302,5516
wB2R6vlToyA,6,117,2606
tiSlDXacrQg,6,855,9833
eEJAgU6HzeE,6,406,4608
VvLnP-lPgks,6,1052,13539
BclLCRLqMig,6,66,3817
3-e1ZtkblSI,6,21,1025
OWB4Wr4pLKY,6,1294,17323
QV5z7B0u76k,6,216,2913
h_4n2yLWDFs,6,256,4739
6mxiUlKJNCQ,6,36,2458
nay8BfyWfCY,6,15,2371
EIG8gxeQ8PE,6,218,4006
jYaBZCnAdiM,6,76,5262
WWyg94OwaQw,6,29,2267
IDn2K6nxm-g,6,307,14085
rP-Y7gQ86F0,6,169,4949
xZrQwBqZdtQ,6,58,2525
tmmCvbfoqTQ,6,40,2726
dekU8U_7CcU,6,70,5142
g2drgHYGues,6,35,6003
_7i8AiDw7_E,6,88,10878
yaozAoZADPs,6,418,14676
XGiNz4f_9So,6,137,10944
UMXjsCMMIjY,6,78,4480
mUFlP2lTZX4,6,32,3041
-QznXclDizk,6,43,2848
TcXQmCnS_-U,6,237,4614
YTqM6aoQMPk,6,134,4190
8VQrHrbt6Vc,6,11,1506
EwWrazZr7gg,6,171,8267
P8mJktG27fw,6,282,9630
irF5FiiQf2I,6,137,9178
RMkdl7Sf2W0,6,118,4251
1CKF8jBQn_c,6,93,2169
Hnbf5GOEoco,6,142,6557
lBWS5M28Kxo,6,83,21489
d8aHlO6RLRY,6,406,8655
Um90Me84umM,6,112,8681
_ly9N30LAAs,6,567,36082
Y_OlGB6dnMo,6,1143,28736
gipwMveFgb0,6,94,7342
HhRXpMenTvg,6,23,1502
HnzuTbxEoaI,6,49,3819
ZdJDU4j3eOs,6,1811,291563
9SJzl23NjK0,6,29,5773
qOAzqCmdAfQ,6,99,43645
XTHMeAvbjaE,6,61,5213
a4ZeUeiwk2M,6,509,31662
5kYkjg9qRQk,6,172,5366
Z34Lcs3sm00,6,24,3017
RDaDZgoSwwc,6,240,7695
gTgo254ok34,6,96,4817
4WAMq0GNK8o,6,250,7846
fWTVCMP9xR0,6,16,1578
VexE244Jdvo,6,30,3006
pLx-Z280aeg,6,15,1403
rz3QglQTef0,6,9,1000
32es5PNiQ1c,6,735,15031
uBbMlg3oEyw,6,103,9025
8SSc8uRDcv8,6,314,5271
BE_152Y6spg,6,646,22325
G57x-yMY-II,6,59,5087
BAZkNDdn2fY,6,17,2473
vECijzpKZ68,6,84,3240
4BU9dZOzL5U,6,239,9063
HiZ9UqYj6l8,6,28,2564
qgNpxqZctwQ,6,112,2274
3rC7dnZQ-Oo,6,880,14681
LZtuOSW4xTc,6,55,2957
ho3J1bHJkb4,6,88,19860
7rhtRyr4nPI,6,150,1971
nbROyDI64DI,6,364,24058
zy82uei6QcQ,6,40,13269
ZMQ6SUs1FnE,6,372,10187
bDiSzEyNQdM,6,50,2810
ZWtqyYfQeyA,6,5117,285742
pztX8K2sPQY,6,16,1051
cQ4NTccbm1k,6,101,5280
N0-WmO1T-V8,6,193,1919
jP5DDGdLJUQ,6,14,3210
dsHgRCWMLv0,6,193,6190
czXpvp_SGzA,6,193,3642
qtkIT1wcaSU,6,121,3004
C7aDWLQXuug,6,311,4448
rI27_OTQYZ4,6,34,2036
jC2K6saRNrI,6,76,3033
zwXnRNalMEg,6,5,982
hEKA3C6MDnw,6,233,9284
CpF-pnM-02E,6,1059,39358
joCw_aqO7KU,6,377,7608
CMxHqLAZmiQ,6,963,42478
ruZF01u5AJg,6,35,2832
32RjoZpBgeo,6,351,32658
5VSXsUgyYJA,6,170,2151
hlIIrlql06Q,6,27,3131
f59NXr9YCJM,6,202,4313
lBwoe7I4Cgo,6,42,3791
OSFT0tMSHXM,6,156,6398
wDvw2lkecH4,6,141,6292
4SRhKONyEZM,6,79,4863
MEJl4lZDYLg,6,279,11503
0o-8873C05Y,6,14,4265
8f3awKDWoVU,6,27,3132
jdPUB0X8mls,6,103,2576
82KWRN5a4fk,6,51,4046
wGbHMeqNXEA,6,43,2399
J94VIM1BR6g,6,64,5061
yCP-e12jqT4,6,279,18198
MAHSQO1-SdE,6,749,19069
-lWN3EdOesE,6,171,6378
-4QnmiB6180,6,89,7633
okoCimVxt-w,6,30,1594
oaInTDdHzCA,6,117,9035
pPQXDSuzBak,6,951,64551
iqiOmfuTXUc,6,512,26598
wZ2oRfBX5BQ,6,73,5943
vhE5Hnqqd60,6,173,9914
CDSU0Yo6J7g,6,54,2382
Mb7PPi3oppg,6,101,4086
8yF1d-jmWJw,6,455,29457
E0YLO1imVJA,6,37,1560
XWtR7PDOgsc,6,20,1635
CBQSQ_AxQws,6,481,8031
r5eryhTk3Bg,6,28,3315
H7uNRknyh2U,6,6,1206
Ek1tgcSad14,6,495,46531
g7XR8pZ73EA,6,105,2457
Jf-5h4oq0fE,6,411,8331
-Tg7_YtnAxc,6,121,6000
fmOjAWA9BsU,6,22,1547
Tt8-oMZ0THM,6,14,1109
GC6ZZkxOJNU,6,1004,97631
D06dGEgrJHc,6,84,4064
MR6PMq1uskQ,6,1067,177663
BHIUnfcBnN4,6,498,8262
zsSWPtstoNs,6,187,8381
3jnIfvtGxCs,6,618,17501
wnlj77s8Se8,6,82,3999
maGznx61j3o,6,17,1764
hh066XJA41A,6,123,6537
OUdNrREgltM,6,706,8821
J3my4-plUJY,6,114,8732
1iR49XlNaAU,6,273,16167
4naDfTpFoUo,6,330,4336
lNSz15bBlN0,6,178,5361
0qlzjUgcGJY,6,473,5620
xB4UKGvbA-g,6,33,2367
wbfrG0X3hmc,6,83,5640
F_hisDxfj8U,6,28,1452
3vprHcYYdSA,6,81,1773
ACdEJgmTXN0,6,169,4771
0bb823R5_mM,6,488,6085
tqVtGLzuZMs,6,250,3853
ss-IYedMQco,6,17,1394
f2X3WdII1iU,6,477,8217
5vZymcjUwCE,6,10,855
n348Ha9STNY,6,44,3422
y18wvrI6v0E,6,212,6854
u1jU-DliZ24,6,722,13339
wJguBcun0No,6,155,3879
qv5zdQ83eVU,6,48,10164
YJ04M3JL5hU,6,39,6462
iRxewZxs2Z4,6,120,3361
Ez25EG43PuY,6,581,24708
Rq3DU4KBBMw,6,26,3590
04DjnUn_Ldw,6,31,2012
ugILSjnMoY8,6,622,14338
kKtcLMXmpbI,6,454,11486
XU7qY1eWt7c,6,37,5664
6_99tUTsRmw,6,218,8583
1OwHwT4l22I,6,219,30366
lP5Ck1YYThY,6,251,18323
WGHyhaQNtm0,6,177,12923
2vVrAkGYP_s,6,877,54270
oUTBSefrNdE,6,76,4751
JFAPJe4BYro,6,109,4798
SsbKK20RMN0,6,1560,15702
7GLNqmOvJjI,6,210,6655
vdfIWrBEYqo,6,76,6009
hbGQjbJBuKQ,6,37,1871
9N6IaTDDK2Q,6,55,5699
bIgP2v9HWxA,6,174,4886
pLleRRFOZf0,6,277,13118
Roks7VBHi70,6,89,2683
wuOINRb-HEU,6,57,3267
ac2PJ_7knsM,6,93,3852
Y1KKrvhGQrk,6,34,1956
ALT7GfZiCOQ,6,19,2326
Nug68dh9tfw,6,112,8704
k6wV9asWuZE,6,62,4797
My4GySNPnNU,6,357,7096
iuzBHWl0wDY,6,688,11189
Yiq04Na3D_8,6,256,9907
H8C1kQRYul0,6,22,1361
GRO2aR6rnK8,6,180,1723
FLfVTtHftlM,6,91,12932
k2pofjdxkZ8,7,136,4601
Nw7mRAZj_VA,7,256,10785
eH9lq9y-OLQ,7,92,3662
gJhFn9NMIF4,7,147,10094
ZgaGnOE4g8Y,7,30,3982
jifKZ87K4tc,7,92,17566
nLQ7DwdHd8U,7,177,9866
4Mrlhdc6Q_8,7,51,5037
O-bCDtHVPtA,7,287,43825
YL5VQyruapY,7,232,9292
Ixh514eMvIw,7,988,17961
D-MtK5Ec_nw,7,431,14142
KujppTurQY4,7,145,7241
VSEk-Xye4bk,7,382,7396
4lKng4OJXrs,7,181,5656
T2jfbqZe98Q,7,306,9008
2IAfQdAPdLY,7,278,14100
89PZ7faYTgA,7,195,6202
nhURhXMo7ao,7,227,3161
0h2uODcE-Dc,7,97,9452
1HFyaYGJvNU,7,63,8012
1ZacQA18L8w,7,117,10870
16phXEUHBVM,7,131,12635
YtDAC4rNhog,7,243,8054
RspTeCc9Y08,7,231,4144
ODFq7mcPRBg,7,87,3602
Apa373mJ1mQ,7,340,11927
V7ZiWIcdu74,7,1467,29148
Ek8kT7YdGuM,7,70,2839
kaAFqthX3JY,7,214,4480
bVvHvET5Jyg,7,142,15463
5xb2i-_IG0k,7,112,4092
1_2pnzPJ5iQ,7,42,4436
pHOEEq85czE,7,61,4137
ta3Ki6zxlmE,7,257,4020
3yLD9TQbSgs,7,36,12201
Qgee2UPYFEQ,7,69,2395
QIWm6KmZGBY,7,154,4550
30pya_MAdZo,7,376,19981
ED85KH3Qe1o,7,50,2383
i8pUw1AkqI0,7,66,3830
LVqhxkiYfY8,7,143,4581
9c_CAXjtuvI,7,67,2783
VUDszz71cHc,7,26,2123
fPR_az_Arsg,7,183,4638
vHltIbJJUtg,7,260,14862
bGfvKYwWaDw,7,565,11005
K9WoesZVoUI,7,219,10884
baFX6aKpszw,7,308,7824
6HRmIp01DDg,7,108,10395
995oVBt3drQ,7,32,3202
kppOqm1QHig,7,1005,27739
T6LutjqjURc,7,46,2661
TWeyD7XcRDQ,7,99,6816
-OOpuLGB79o,7,51,4002
KMP2JRWA_OU,7,360,9898
2ActSf5MBOE,7,48,5429
wUhxZaZZ940,7,39,5930
2ejuqrBMiQU,7,200,25129
zC0mAfBjFVs,7,1808,99530
xyZmQWXYbH4,7,460,39069
4pP95nw_9P0,7,76,7375
WX3wIuIF17E,7,172,8768
KEKZN-4lN2A,7,108,2209
kJrhk0o_7ow,7,180,3957
2lRD4VGKKUQ,7,453,15973
Vhztx8Nkxw8,7,85,3960
TVL-3hG4W4U,7,295,9954
39SF_A1mtYs,7,512,12367
fvxOX7gP284,7,176,10777
eBplWULuaPc,7,20,2200
XSxS1mSG0j0,7,481,4439
hN8My1hFIbk,7,107,1886
Zb8o7V-IZUs,7,17,2757
61VXD7MInZY,7,13,3057
_0wJc52j4c0,7,280,6416
pBXgiMwvIRU,7,46,6239
KBNX-fp6YSc,7,122,7941
7d5vix-CnKc,7,97,13692
EA6XVGnYppU,7,15,1313
pdlKmebWRYQ,7,42,3051
GIpSL1R1PNQ,7,321,3859
YJL-wSgbNsk,7,22,2803
S2jPlUVCtGE,7,119,5234
UJTR_P1XbrE,7,885,11273
SwZUuYy7oVE,7,28,2263
jNQ21SkWckE,7,493,7341
RRzIxwy8w68,7,118,10549
D8UNYIKW9AA,7,640,6512
s1VvoWyeHlU,7,84,5150
uqenPm4sHsM,7,332,4626
VP-ivYhAWbo,7,48,1874
-BvLvnrTCy8,7,16,4353
S1wWXRZi35c,7,525,8968
XTmcCfY0l70,7,180,5136
vopECVMMwWU,7,442,9316
I64LMT241r4,7,539,23221
0VOK--UuejA,7,479,10985
N0LRNKezwZA,7,64,6992
gqv6QMjqyZ0,7,42,3188
R84IV2mbiCU,7,56,2144
EIMJDB7sQK4,7,225,82662
qU-Y070qrxw,7,129,13027
9R1xSnj2ySA,7,139,10602
T20LzV740lY,7,387,44853
JE0qozuj5dg,7,587,11183
pVEsulEkPso,7,434,39836
YYft6fcLljI,7,16,2604
lApik0NlX4c,7,162,15631
EDIVu2H-K7Y,7,121,5860
3Zxgt_xbx00,7,44,1955
oa1RyF-S-GI,7,72,4983
5UXHExWvfvM,7,365,22172
CBCk8L3gIIk,7,274,10198
56QjhBuSxN8,7,37,2776
iySmrcmF-xw,7,80,10059
XBftmy0gQug,7,38,3458
rAIktiKNNg0,7,14,2678
yhrE0VPn4ts,7,268,38198
q2psXILVbQI,7,80,2590
TE2UtyHs_To,7,879,13152
715XwyE4fb8,7,41,2397
hnbXT39S_ws,7,32,2760
Vuobo4-hujk,7,73,4953
Hax75agP8Co,7,78,4178
XZmiC4yRfQo,7,328,5774
mEEeMm9xUNs,7,745,35341
l0leutekZGs,7,240,4046
9t4GtF9no0w,7,178,29146
wNpyn4VBYRE,7,671,30799
yxRfbT9JxGU,7,206,8697
FXmIGiusOD8,7,61,8708
G_3jaEjRLvM,7,34,6830
PWuj0tE_cfg,7,853,7071
Cnr1BGtysPY,7,498,6950
1wKa8I-pfy4,7,374,5876
jrhsEShX78M,7,450,5036
OxYPQWd90jI,7,194,8995
eLkOPQ-ql0c,7,2937,42912
TxnEl7YvtBc,7,58,4472
yjgFXSqHPCY,7,32,2417
CVHRsuyMUtA,7,17,1217
_dJ8_CIpgts,7,59,7461
VAACE9i3rDg,7,1960,33025
Zn8BRt4wfik,7,72,5583
miJF6YSJtyk,7,72,1836
XZh3XeBtAZ4,7,354,22401
YKywgXN4l7c,7,41,4332
QyFijJOlkkM,7,12,1415
Rrt2eyK7mm0,7,231,13287
WYO_TW624Jg,7,78,5637
xa9MWsRSQzs,7,134,7317
8J77z824lFY,7,294,13641
E1zZX1Iwed4,7,25,3200
UZ9slUSD3G4,7,104,10665
tFlaRz_plDE,7,419,17364
FONeK_k6llQ,7,899,16181
VsIj2YNJgWE,7,34,2093
-NdjAd_TWbc,7,2938,242482
TXkPVJtwPMI,7,1066,42322
Uo3QJ3ikB_k,7,187,3261
YsReDVUHRRc,7,37,3103
ybOjhzZDrrs,7,606,11998
L1Wiw_i1gLw,7,397,8943
x0f2ZAX5l3w,7,163,9721
VD6HR8frrtM,7,24,1636
_rprkxrDOmU,7,227,8828
Rf6C6q_UgqU,7,18,3067
8Nvr5HewMOk,7,75,7312
UGXOa-WW7kM,7,5,841
kru-QsvqfWw,7,138,26795
Pu4jOXc-PBg,7,161,6394
fzQNKuyOJV4,7,224,7463
4R7vp5JB5aY,7,61,4769
oUxo2AKNxLU,7,206,16447
6G0h1f8q9go,7,642,53598
gAqxrGK0QkI,7,23,1530
G9X1xAB1dxU,7,58,6419
nXlZO4CYHxQ,7,359,10545
ZFjDPo4cnJA,7,720,56843
O0jTsyCiVIM,7,422,61541
T1XiETAoCMY,7,20,1518
fnxPr0wcVfY,7,266,6344
obuJYEBlXaE,7,59,2730
HT_eDB6-O4U,7,627,17168
IymT8jFTqc4,7,27,2741
IKUPcdLwOfk,7,47,5494
penijDJWupE,7,45,2340
Qg4q6VAIr7M,7,551,6444
eY2XULFUnPc,7,40,1987
_IzQuS0KVf8,7,869,18882
jpwBmgDtOAI,7,327,5286
ATK9IAsMCRY,7,57,4308
67xLuS04-8o,7,60,7719
ia2cdFWx_OQ,7,982,11729
gw_8GpJHb9I,7,447,5725
juo5hZr6J5g,7,7,973
H_SOwk0ozzc,7,40,9004
DlAf9djJtxs,7,950,28260
y250eWP8GJM,7,31,2131
LRdK2gi-iMg,7,176,4344
RI7_yNykmic,7,89,2663
7K7EKTqWq-0,7,88,4732
oDJphdeFEt8,7,381,9566
ia2Kw9pH2qg,7,119,8006
38-UcoYoVvg,7,497,7946
CKxNqYzLXoI,7,4,808
nV4QjItQEPc,7,29,4951
_Qq9Ni8cZLY,7,294,3982
DvMnH-YlK7c,7,281,3394
R2l3qnmjAPQ,7,442,6491
aoGrQ8qkiJI,7,143,1356
5ZrUImeKQLY,7,22,3668
gpNNDCUEccc,7,124,8487
NQazRR-kXHI,7,84,7448
j37J3j-Y11M,7,69,19719
ITImQ97QitU,7,182,7335
em4kGIkupsk,7,189,8601
h4dN2qdto7s,7,14,1429
H5Vo2dOsCEA,7,31,1733
noKFe8vDaxU,7,137,5911
tRGvdOAunQ0,7,39,3196
BXmhbWWYYgM,7,321,10728
xc13G0LX994,7,2157,192309
VlQsUl_EmIk,7,320,9810
_lkaYRc0_Hc,7,61,6468
ncEMqODVu9E,7,515,52043
v_ggPGR-rBo,7,418,34828
T0RV9x4edeQ,7,1392,46912
PUxp-_Zm1V0,7,280,10776
6_b9XTOqlKU,7,41,2088
Pza4ccPYeAE,7,58,14756
KCMHVQFY8cY,7,204,6602
QCCAXR9tEMI,7,688,69627
t795pgM1mB0,7,42,1832
Hg_EO2Miwhs,7,99,5011
dXgYpSRBPoY,7,167,6260
cgs8DHsB7rI,7,961,25991
FFODpHGdxiY,7,53,3265
zg_LkeSMtnU,7,49,3238
WBlBuOJq8go,7,7,651
FRXFyqEwyZo,7,14,1837
72-YWWsyaDk,7,41,2568
dpO_x6R5mT0,7,38,1994
BrdHghXNttw,7,140,3015
oxDaWWECqc0,7,79,2990
nm68W0VXmW0,7,41,2334
uzpUU2jK79w,7,88,1336
PYU2czqa66k,7,110,4791
M6vvzYHQABg,7,32,2568
6M_pyjlPb_U,7,135,6202
GNimL_LSKrU,7,510,5727
8OHW0rf_KkE,7,54,1435
aFmjeWcps9k,7,593,73544
s70fWPVlxmk,7,268,4577
h-KLd7z-_sc,7,167,15531
tRBsIv4-3F4,7,286,5712
l_oFpm7gTVo,7,32,2815
_UEpBJFTXd4,7,88,19038
sRKnLquZmq4,7,1659,31812
5Ib4kSa9KsE,7,84,14827
q8r1gp7SCnQ,7,247,27002
AgG31kZ7zN0,7,127,8321
euDC9zI1b4Y,7,745,16105
Ag8IWjRPUak,7,1853,85577
IppfDsyaNnY,7,88,2787
o1Kw2qbL_Bo,7,522,8143
R9_DaWPYYuU,7,48,1445
jMlOP5NEKjc,7,18,1378
-7oMhXH6I5g,7,186,4129
5TA9dkBnpHQ,7,124,12253
UmsXE1fhRPA,7,458,12197
web5-rtnrnM,7,3,864
3vn4w2UXq8w,7,393,8135
ueDimqa5aDU,7,54,2619
RjiYB5rTPgc,7,44,7067
Wa5TLTFUbA4,7,8,1397
STGnZO7p6tQ,7,132,10337
w3mmuu-adpk,7,253,9967
ibakiLJ9yVM,7,161,20616
txVJYEaA_Ww,7,916,21551
IhcR9N70ziA,7,143,7153
bnDL0caL7KQ,7,70,5635
fIBp75F6oPU,7,347,18087
HZyf_R57_Ck,7,4251,377668
DIJ1k7p06cw,7,10,987
4vjCeVRhMKs,7,506,34964
PednD9-rNcU,7,356,8431
RvOoii8qfpw,7,69,5543
pHbGFQnMCLA,7,487,15445
y1IPUbA2VIs,7,27,2451
fvyHWmP9F8o,7,69,2782
B-Q-c0mDpGQ,7,70,5952
v1oMX1dg1mg,7,201,7568
NSIgFSQX8iI,7,125,5151
y0WMFDPZ44k,7,99,4719
t7Wm3IfzSGc,7,76,7967
2QUdC4YmFYE,7,200,4024
xIRNPLK1KX4,7,64,4609
F9jlB3grNwU,7,38,3487
mGh5vXsm-IA,7,1147,82614
mr_2EUDXaMU,7,12,1152
ehTy4Nq6XZ8,7,31,2246
VgcTW4Ed4dw,7,323,7859
-i3vu-A3B0k,7,53,3144
7okNME0605w,7,421,24802
1fDhfqSmOCA,7,907,19087
Je4IO_rcWyo,7,185,2704
R8LX5hpudU0,7,153,7664
dM9_rZDPMEk,7,296,5787
PJD__wc93kI,7,819,17402
Yt2-GpuPW3o,7,758,15138
Neitf5YYd6I,7,492,9015
iiRenxnHm2Q,7,154,3406
cB2PFitKbXQ,7,482,7065
6tMAG1AVrxc,7,419,5920
5LMlEz-Jovw,7,908,12086
4JIS_9VmxXk,7,728,10572
53d0nbdXV7I,7,295,5407
mFKV-QaFMqk,7,278,11007
0o-jnj3moHU,7,411,12455
PTaGStbrIIU,7,266,11090
gPIXWy-d0tI,7,453,32807
iBQ_pTnNuH0,7,53,4845
PTRtJlz_mPo,7,25,3010
kO05FLMRzAQ,7,585,23282
fnFBX1Dc1Iw,7,36,3421
d85jKUvKvh4,7,179,15494
NUuGdq-ahDI,7,47,3836
jf2YrABrypA,7,429,16602
tip9dlQLiqU,7,359,19349
Fa_Ihz8LInk,7,250,14728
7KZNA2XIC1g,7,347,18797
YFy8dsaTPjs,7,436,20599
WwBxDcPq7F8,7,221,11277
7ViBkPuY_jM,7,58,3936
PIZ5lTBppMk,7,106,4759
tanYP26hoWE,7,9,1025
V28VV0ITUr4,7,19,2530
2Mgg4bFWzB0,7,29,2747
_wGbGw5SyWw,7,102,5590
HOs2eVL4MVA,7,19,735
_vYytBrQMrQ,7,14,2284
xl3soqjJdN4,7,16,920
qwPnTTlaOV4,7,9,833
1CmeBqwRfcQ,7,200,4816
ixodenQ5QTg,7,107,6753
IlN-0Ysid6E,7,14,912
sB1633O_Rq4,7,99,4019
GhweU6e6PLw,7,175,26281
xsgkJ3nr4-U,7,80,3462
MZoCVL4DjEQ,7,330,9131
yvWepHpH_aA,7,140,13481
r8BXMfch5Vc,7,131,2230
E1c6omLr35A,7,156,7505
pXsCQF-6Uyc,7,99,4414
Cw-mjwMJWPQ,7,143,13887
t6RhSVPtzGU,7,92,6461
ofy9jCIj9Pw,7,203,3581
Z4g-p_FZWDY,7,534,7142
M1IFbhB3wlo,7,208,23677
nQysuguOYo0,7,123,7345
0Pcmd4f3KVw,7,62,9732
HiKMtiGF7Qw,7,85,7503
SpVAUiysJ5A,7,547,8277
fM8MNP47IFg,7,2532,95218
UNY0Z4a8Wrg,7,176,5221
pNB1BxuR-98,7,218,3949
k5DY0McZOSg,7,848,34188
dL-bxBnI6Gg,7,20,2493
BbEiAj4RiL4,7,642,9744
h4yiyoctMTo,7,162,22530
fuwiMSfWZRw,7,5,879
U_ecz1YIulk,7,111,10285
h39dso56NCE,7,138,5498
lja7XtjZmC4,7,53,4702
DhOB0b7tsX4,7,183,5300
e7IoF_lwSL0,7,99,5276
l5iV9jWh5Y0,7,467,78003
mgsnw6liyPA,7,185,6131
UCRSOi9Zs84,7,108,13174
M_LdXKw-OLg,7,768,17761
oWFDnFMeOG8,7,103,6254
Suqad1b6uGE,7,107,7762
mBBY6UvWeEY,7,173,7072
e46CqTS3raw,7,39,4818
HBjufXrE9iQ,7,42,3438
jAZqD97-xnA,7,771,32374
ROtYlgHfB5w,7,23,3245
3hWKaxgs8DU,7,26,1931
ypoEfcKbOSg,7,248,8653
hD2St8pj9V0,7,864,25019
EHqWjL2r-9k,7,54,2409
vw8LkBmIJBY,7,125,7505
42looFTp61M,7,210,5644
Z5rw1UYf3FU,7,24,2652
3kZ0qgFgIPU,7,51,2405
CjR6N70zb0A,7,120,9520
qu9AHlpjSPA,7,166,2810
exP0fdAZmpc,7,174,5836
Dhkb1_TMXgY,7,20,2159
PEJCftqVjno,7,680,12104
eOgyeSy1JTM,7,125,3736
Kryu221-suY,7,3190,158659
Yilc7HRaM68,7,99,3399
4_EQCQG5aHU,7,48,2042
JiXEtzHhaB0,7,876,10575
HhKR7IdTsSo,7,45,2580
N424iaYINyQ,7,226,29255
ajY68HJziE8,7,89,3493
kU49MYSdaDo,7,179,4536
i5uAUd2iBzY,7,384,11650
JPjaqAHKTEA,7,33,2915
mbRqyWukFIc,7,235,7156
bd0hEaIbuX0,7,258,3506
3Lg52MPO4pM,7,916,12732
mIdUguxR3qI,7,1394,123736
pCf88OWoAaU,7,918,87708
SiATgvUtKlQ,7,758,12821
EZAJ7JawTGc,7,275,6530
fMSkEJWTKVA,7,111,3140
Blh8us9833k,7,168,3907
VOoZaQQltWc,7,64,7622
8Yw-6cJf95w,7,41,2207
WBnSKQLntQ4,7,50,1966
QsF75lty0sI,7,198,14736
M92-lDubjUY,7,1536,133256
2ea5_usRnTY,7,802,32761
yi3gFuRupVw,7,412,6748
XJoNktEVttU,7,126,19444
O6mvZRt6fI4,7,31,1495
BtIUCZBNX6s,7,9,808
bU8BGqZTIxQ,7,103,5495
bxSZCn95N6g,7,12,1331
sNFKV8GUDaM,7,12,11686
w8wsxZFKy3c,7,200,6382
jWP_5It0ILo,7,137,5742
ouQezhTfBL8,7,555,15034
oxXi2sumQdQ,7,145,10543
SUq5RwOiBOQ,7,124,4247
ykE5aIZHeE0,7,437,16650
JJzZwU4jDtY,7,130,4585
nPy2RwQ0TQ4,7,28,3349
tAYowbSYjf8,7,12,1483
6nCMiFpfua0,7,426,50136
XEYKQbHDkG0,7,684,27248
O9kF5_yT-uA,7,286,24912
CTXg85pCmVg,7,235,18535
pYUZOsEKrW4,7,158,5600
3bG-tYPMmV0,7,45,3307
UuchaHjnlL4,7,634,15389
M11j_eybSgQ,7,31,3448
4nrFAGMWuK0,7,34,1428
9SY7rpdgpa0,7,9,1361
okVozsZtg1I,7,195,4887
3EbJnaiNolE,7,85,4507
CbhJg55gwq4,7,65,4336
qioSX2i0qGQ,7,1279,61890
AK6Vn1TRnTQ,7,252,8835
0myCwBHkU7E,7,22,2820
hqT2HczLyOk,7,75,3057
hemKFR8vQAU,7,10,712
lfduzPhmpEc,7,40,2403
5ZH__YDioZw,7,19,1253
SecGzG924Us,7,25,2802
COLtYNr5iTs,7,13,2380
PYmSmVEyDY0,7,67,6407
o-w-z9yuOVs,7,525,6776
7a9E4u9hrMM,7,553,5586
848kEJCMS5w,7,53,4514
su-69ChygOk,7,147,5582
cgFvUhp8daw,7,51,2466
wWRDcl49ZzY,7,62,2969
E0C5lynRpK4,7,20,2957
Eq--mEomGEI,7,8,2366
-n2wkmd3p5s,7,192,8835
p1a91XyDf-Q,7,103,4065
jD-MpXCuGQw,7,147,7288
-VLEkGU39Ek,7,167,7188
CwWE0oYXlcM,7,249,4035
-wsu09NV5OY,7,678,17749
ktC3pzrMnsY,7,1566,208566
7gccOz5ynxU,7,341,5836
ErnjlLW6jzE,7,109,5266
L7Jr8t7rZqg,7,70,7797
2Q4EtT8l3mo,7,581,9540
jlrYGl886FE,7,367,8309
IYJDqTlUAks,7,303,8170
Z6FfsClVGuw,7,584,18025
bqsnvcGK24w,7,273,29899
neosRBTUmUM,7,150,10123
hR37PCoiNmw,7,1235,14006
PukxzosDgpY,7,433,14857
uVsZ2Z3SDzo,7,105,4865
T-36Vn4qjyA,7,568,26586
ZMW2847K0oM,7,122,6305
C0lXjQD5tus,7,112,5011
SWn8Bn5uC6Y,7,2490,307236
_OV0GpoyPhg,7,1301,68236
3D5pkYAQQE8,7,65,3894
wtqrZvqBJjA,7,95,5285
X2juii4HYnM,7,369,14648
LjAmFSzS7Vo,7,203,4064
7oTVKtJZCi8,7,36,5314
IU7mT_WDXT8,7,199,24118
753PjL4jaqk,7,29,2292
u3Ne3ASGdhQ,7,169,3456
ynNTBqusiNU,7,271,17239
D4m2VSRJhuI,7,1006,87928
RR1UINr8Mto,7,293,22359
TelxX1XxHxI,7,748,68453
fzC3UdpbyDY,7,88,8975
foP_gw7RKrg,7,477,8799
WeELgRdFZl0,7,485,16302
4166gqx-Rh8,7,8,663
rkKgW5rXgvo,7,244,4289
UaVMIkS-IWg,7,63,15311
hE3x2lE8b7w,7,277,5098
XmsRMqEq3iE,7,477,15573
eNipfKV1yRQ,7,122,5448
EHbd9CNi9Bk,7,528,96095
uOf3rSjjxRQ,7,728,9245
r3lrofOe300,7,33,4745
smHxO0PRGiY,7,21,1895
8oNghgL5TSg,7,598,5479
ZEsCJVFo0G0,7,133,33950
uhoA5EeyF50,7,410,11024
ACHB9rrDcCo,7,575,11604
uKoUDiAwLxM,7,448,3729
j0D55i90uGI,7,16,3660
uJso0WNfmCo,7,50,4530
S0EVqZIyhTU,7,778,16623
w42702v6u0Y,7,68,5658
i2GxHsb5UDI,7,159,13816
mOC4Osopn2g,7,848,10100
6m2Olcu2OEM,7,659,8231
BFSy1UnZ2uU,7,177,1377
70zYh7_uAd4,7,374,6967
lzlocsGIIlA,7,51,2942
